car_company,variant,car_age,km_driven,fuel_type,seller_type,transmission_type,num_of_ownership,mileage,engine,max_power,num_of_seats,selling_price
Ford,Others,3,13000,Petrol,Individual,Manual,First Owner,20.4,1194,94.93,5,690000
Hyundai,i20 1.2 Asta,3,42000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,5,710000
Hyundai,Others,3,10000,Petrol,Individual,Manual,Second Owner,20.3,998,68.05,5,350000
Maruti,Alto K10 2010-2014 VXI,9,13000,Petrol,Individual,Manual,First Owner,20.92,998,67.1,5,220000
Renault,Others,2,6500,Petrol,Individual,Manual,First Owner,20.0,999,72.0,7,700000
Hyundai,EON Magna Plus,8,49500,Petrol,Individual,Manual,Second Owner,21.1,814,55.2,5,198000
Hyundai,i20 1.4 CRDi Sportz,10,50000,Diesel,Individual,Manual,First Owner,23.0,1396,90.0,5,350000
Maruti,Baleno Alpha 1.2,5,35000,Petrol,Individual,Manual,Second Owner,21.4,1197,83.1,5,650000
Mahindra,Others,6,120000,Diesel,Individual,Manual,Second Owner,21.03,1461,65.0,5,380000
Tata,Zest Revotron 1.2 XT,7,50000,Petrol,Individual,Manual,Second Owner,17.57,1193,88.7,5,360000
Skoda,Others,9,116000,Petrol,Individual,Manual,First Owner,15.0,1598,103.5,5,385000
Hyundai,Verna 1.6 SX CRDi (O),9,110000,Diesel,Individual,Manual,Second Owner,22.32,1582,126.32,5,590000
Mahindra,XUV500 W4,8,70000,Diesel,Individual,Manual,Second Owner,15.1,2179,140.0,7,750000
Fiat,Others,10,100000,Diesel,Individual,Manual,Third Owner,20.3,1248,75.0,5,254999
Hyundai,Others,6,20000,Petrol,Individual,Manual,First Owner,18.9,1197,81.86,5,499000
Maruti,Others,3,60000,Diesel,Individual,Automatic,First Owner,28.4,1248,74.02,5,730000
Honda,Others,5,30000,Diesel,Individual,Manual,Second Owner,27.3,1498,98.6,5,650000
Renault,Others,9,75000,Diesel,Individual,Manual,First Owner,23.08,1461,63.12,5,220000
Tata,Indica V2 DLS TC,15,110000,Diesel,Individual,Manual,Third Owner,16.8,1405,62.0,5,100000
Hyundai,Others,17,120000,Petrol,Individual,Manual,Fourth Owner,14.4,1599,94.0,5,110000
Tata,Indica Vista Aqua 1.4 TDI,12,48000,Diesel,Individual,Manual,Second Owner,17.0,1405,71.0,5,152000
Maruti,Others,1,5000,Petrol,Individual,Automatic,First Owner,20.89,1197,81.8,5,600000
Chevrolet,Others,5,120000,Diesel,Individual,Manual,First Owner,13.58,2499,72.4,10,620000
Toyota,Others,3,116000,Diesel,Individual,Manual,First Owner,23.59,1364,67.05,5,780000
Maruti,Swift LXI,1,1000,Petrol,Individual,Manual,First Owner,21.21,1197,81.8,5,445000
Hyundai,Others,3,15000,Petrol,Individual,Automatic,First Owner,17.36,1197,81.86,5,575000
Maruti,S-Cross 2017-2020 Delta DDiS 200 SH,3,5000,Diesel,Individual,Manual,First Owner,25.1,1248,88.5,5,975000
Tata,Others,2,3500,Petrol,Individual,Manual,First Owner,23.84,1199,83.83,5,450000
Ford,Figo 1.5D Titanium MT,6,80000,Diesel,Individual,Manual,First Owner,25.83,1498,99.0,5,480000
Maruti,Others,13,48676,Petrol,Individual,Manual,First Owner,19.7,796,35.0,8,110000
Hyundai,i20 1.2 Magna Executive,7,72000,Petrol,Dealer,Manual,First Owner,18.6,1197,81.83,5,415000
Maruti,Others,6,51000,Petrol,Dealer,Manual,First Owner,22.0,1197,81.8,5,475000
Maruti,Others,4,29000,Petrol,Dealer,Manual,First Owner,20.89,1197,81.8,5,525000
Maruti,Wagon R VXI 1.2,6,28000,Petrol,Dealer,Manual,First Owner,20.52,1197,81.8,5,365000
Maruti,Swift VDI BSIV,10,97000,Diesel,Dealer,Manual,First Owner,25.2,1248,74.0,5,375000
Maruti,Swift Dzire VDI,3,59000,Diesel,Dealer,Manual,First Owner,28.4,1248,74.02,5,765000
Maruti,Swift Dzire VDI,2,27000,Diesel,Individual,Manual,First Owner,28.4,1248,74.02,5,770000
Renault,KWID RXT,3,30000,Petrol,Individual,Manual,First Owner,25.17,799,53.3,5,350000
Mahindra,Scorpio 1.99 S6 Plus,6,70000,Diesel,Individual,Manual,First Owner,15.4,1997,120.0,7,875000
Mahindra,XUV500 W6 2WD,7,69000,Diesel,Dealer,Manual,First Owner,15.1,2179,140.0,7,780000
Maruti,S-Cross 2017-2020 Zeta DDiS 200 SH,3,15000,Diesel,Individual,Manual,First Owner,25.1,1248,88.5,5,990000
Maruti,Swift Dzire VDI,2,35700,Diesel,Dealer,Manual,First Owner,28.4,1248,74.02,5,800000
Hyundai,Verna 1.6 SX,9,120000,Diesel,Individual,Manual,Third Owner,22.32,1582,126.32,5,350000
Volkswagen,Others,8,120000,Diesel,Individual,Manual,First Owner,22.07,1199,73.9,5,325000
Volkswagen,Others,8,80000,Diesel,Individual,Manual,First Owner,22.07,1199,73.9,5,360000
Maruti,Alto K10 2010-2014 VXI,11,120000,Petrol,Individual,Manual,First Owner,20.92,998,67.1,5,148000
Maruti,Baleno Delta 1.3,4,36000,Diesel,Individual,Manual,First Owner,27.39,1248,74.0,5,670000
Toyota,Etios Liva GD,7,120000,Diesel,Individual,Manual,First Owner,23.59,1364,67.04,5,430999
Maruti,Omni E MPI STD BS IV,4,9000,Petrol,Individual,Manual,First Owner,16.8,796,34.2,8,260000
Tata,Others,9,50000,Petrol,Individual,Manual,Second Owner,25.4,624,37.48,4,70000
Renault,Others,2,35000,Petrol,Individual,Manual,First Owner,23.01,999,67.0,5,300000
Mahindra,Others,10,130000,Diesel,Individual,Manual,Second Owner,14.0,2498,112.0,7,150000
Ford,Figo Diesel Titanium,11,70000,Diesel,Individual,Manual,First Owner,20.0,1399,68.0,5,260000
Maruti,Swift Dzire VDi,9,90000,Diesel,Individual,Manual,Third Owner,19.3,1248,73.9,5,320000
Tata,Nexon 1.2 Revotron XM,3,35000,Petrol,Individual,Manual,First Owner,17.0,1198,108.5,5,700000
Volkswagen,Others,9,80000,Petrol,Individual,Manual,First Owner,16.47,1198,73.9,5,415000
Maruti,Swift Vdi BSIII,13,120000,Diesel,Individual,Manual,Second Owner,17.8,1248,75.0,5,260000
Tata,Others,10,80000,Petrol,Individual,Manual,First Owner,26.0,624,35.0,4,70000
Toyota,Others,6,30000,Petrol,Individual,Manual,First Owner,17.71,1197,78.9,5,515000
Hyundai,Others,5,60000,Diesel,Individual,Manual,First Owner,23.9,1582,126.2,5,803999
Skoda,Others,14,200000,Diesel,Individual,Manual,Second Owner,16.6,1896,122.4,5,275000
Ford,EcoSport 1.5 TDCi Titanium BSIV,4,101000,Diesel,Individual,Manual,First Owner,22.77,1498,98.59,5,934000
Ford,Others,14,110000,Diesel,Individual,Manual,First Owner,17.8,1399,68.0,5,210000
Toyota,Innova 2.5 G (Diesel) 8 Seater,7,136000,Diesel,Individual,Manual,Third Owner,12.99,2494,100.6,8,1050000
Chevrolet,Cruze LTZ,9,74000,Diesel,Individual,Manual,Fourth Owner,17.3,1998,163.7,5,550000
Honda,Jazz 1.2 VX i VTEC,6,22700,Petrol,Individual,Manual,First Owner,18.7,1199,88.7,5,700000
Hyundai,Grand i10 Sportz,5,45000,Petrol,Individual,Manual,First Owner,18.9,1197,82.0,5,525000
Maruti,Eeco 5 Seater AC BSIV,10,36000,Petrol,Individual,Manual,Second Owner,15.37,1196,73.0,5,250000
Maruti,Swift Dzire ZDI,6,57000,Diesel,Individual,Manual,Second Owner,26.59,1248,74.0,5,575000
Tata,Others,3,33000,Diesel,Individual,Manual,First Owner,27.28,1047,69.0,5,540000
Maruti,Ertiga VXI,9,59000,Petrol,Individual,Manual,First Owner,16.02,1373,93.7,7,560000
Volkswagen,Vento Diesel Highline,9,200000,Diesel,Individual,Manual,First Owner,20.54,1598,103.6,5,380000
Ford,Others,10,80000,Petrol,Individual,Manual,Second Owner,15.6,1196,70.0,5,240000
Chevrolet,Others,9,70000,LPG,Individual,Manual,First Owner,13.2,995,60.2,5,300000
Datsun,Others,3,50000,Petrol,Individual,Manual,First Owner,22.7,799,53.64,5,280000
Maruti,Ritz VDi,10,118000,Diesel,Individual,Manual,Second Owner,21.1,1248,73.9,5,350000
Tata,Nexon 1.5 Revotorq XZ Plus,3,20000,Diesel,Individual,Manual,First Owner,21.5,1497,108.5,5,980000
Tata,Nexon 1.5 Revotorq XZ Plus,3,21871,Diesel,Individual,Manual,First Owner,21.5,1497,108.5,5,969999
Mahindra,KUV 100 mFALCON D75 K8,5,120000,Diesel,Individual,Manual,First Owner,25.32,1198,77.0,6,357000
Tata,Indica Vista TDI LX,7,100000,Diesel,Individual,Manual,First Owner,19.1,1405,70.0,5,280000
Mahindra,Bolero 2011-2019 ZLX,9,50000,Diesel,Individual,Manual,First Owner,15.96,2523,62.1,7,430000
Maruti,Others,6,70000,Petrol,Individual,Manual,First Owner,22.74,796,47.3,5,250000
Chevrolet,Others,5,80000,Diesel,Individual,Manual,First Owner,18.2,1248,73.74,8,525000
Tata,Tiago 1.2 Revotron XZ,3,25000,Petrol,Individual,Manual,First Owner,23.84,1199,84.0,5,500000
Mahindra,Others,2,60000,Diesel,Individual,Manual,First Owner,16.36,2179,120.0,7,1000000
Maruti,Others,4,25000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,5,316000
Maruti,Others,3,50000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,5,350000
Tata,Others,3,14000,Diesel,Individual,Manual,First Owner,21.5,1497,108.5,5,950000
Maruti,800 AC,16,55425,Petrol,Individual,Manual,Second Owner,16.1,796,37.0,4,45000
Mahindra,Bolero 2011-2019 SLX,8,76000,Diesel,Individual,Manual,First Owner,15.96,2523,62.1,7,475000
Mahindra,TUV 300 T8,5,139000,Diesel,Individual,Manual,First Owner,18.49,1493,100.0,7,600000
Volkswagen,Others,7,100000,Petrol,Individual,Manual,First Owner,15.04,1598,103.2,5,430000
Hyundai,Creta 1.6 CRDi SX,6,60000,Diesel,Individual,Manual,First Owner,19.67,1582,126.2,5,965000
Skoda,Rapid 1.6 MPI AT Elegance,8,35000,Petrol,Individual,Automatic,Second Owner,14.3,1598,103.5,5,395000
Tata,Others,13,120000,Diesel,Individual,Manual,First Owner,12.2,1948,68.0,9,150000
Maruti,Ertiga ZDI,8,37659,Diesel,Individual,Manual,First Owner,20.77,1248,88.8,7,700000
Maruti,Ritz VDi,9,89000,Diesel,Individual,Manual,Second Owner,23.2,1248,73.94,5,250000
Maruti,Ertiga ZDI,8,37500,Diesel,Individual,Manual,Second Owner,20.77,1248,88.8,7,680000
Tata,Others,3,5000,Petrol,Individual,Automatic,First Owner,23.84,1199,84.0,5,500000
Hyundai,Others,8,21000,Petrol,Individual,Manual,First Owner,18.9,1197,81.86,5,420000
Maruti,Alto K10 LXI,4,10000,Petrol,Individual,Manual,Second Owner,23.95,998,67.05,5,290000
Maruti,Swift Dzire VDI,4,30000,Diesel,Individual,Manual,First Owner,28.4,1248,74.02,5,750000
Maruti,Eeco 7 Seater Standard BSIV,6,19800,Petrol,Individual,Manual,First Owner,15.37,1196,73.0,7,300000
Maruti,Ritz VDi,10,90000,Diesel,Individual,Manual,Third Owner,21.1,1248,73.9,5,250000
Honda,Others,7,33033,Petrol,Dealer,Manual,First Owner,19.4,1198,86.8,5,335000
Hyundai,Grand i10 AT Asta,6,63063,Petrol,Dealer,Automatic,First Owner,18.9,1197,82.0,5,465000
Maruti,Wagon R LXI Minor,14,70000,Petrol,Individual,Manual,Second Owner,18.9,1061,67.0,5,100000
Maruti,Others,14,80000,Petrol,Individual,Manual,Second Owner,17.3,1061,64.0,5,100000
Maruti,Ertiga VDI,8,120000,Diesel,Individual,Manual,Third Owner,20.77,1248,88.76,7,550000
Maruti,Swift Dzire VDi,9,120000,Diesel,Individual,Manual,First Owner,19.3,1248,73.9,5,341000
Hyundai,Grand i10 1.2 CRDi Sportz,4,50000,Diesel,Individual,Manual,First Owner,24.0,1186,73.97,5,600000
Honda,City i DTEC VX,7,167000,Diesel,Individual,Manual,First Owner,25.1,1498,98.6,5,650000
Chevrolet,Others,13,80000,Petrol,Individual,Manual,First Owner,16.0,995,63.0,5,75527
Tata,Indigo CS eLX BS IV,7,100000,Diesel,Individual,Manual,Second Owner,25.0,1396,69.01,5,215000
Maruti,Ciaz ZDi Plus SHVS,4,60000,Diesel,Individual,Manual,First Owner,28.09,1248,88.5,5,650000
Renault,Others,4,50000,Diesel,Individual,Manual,First Owner,20.37,1461,108.45,5,900000
Hyundai,i20 Sportz 1.2,7,17000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,5,500000
Maruti,Baleno Delta 1.2,4,46000,Petrol,Individual,Manual,First Owner,21.4,1197,83.1,5,550000
Maruti,Swift VDI Optional,6,60000,Diesel,Individual,Manual,First Owner,25.2,1248,74.0,5,475000
Maruti,Others,15,198000,Petrol,Individual,Manual,Second Owner,18.9,998,67.1,5,65000
Hyundai,Others,6,60000,Diesel,Individual,Manual,First Owner,24.4,1120,71.0,5,425000
Toyota,Others,9,90000,Diesel,Individual,Manual,Fourth Owner,21.43,1364,87.2,5,476999
Chevrolet,Spark 1.0 LS,10,40000,Petrol,Individual,Manual,Second Owner,18.0,995,62.0,5,150000
Maruti,Alto LXi,10,90000,Petrol,Individual,Manual,First Owner,19.7,796,46.3,5,225000
Maruti,Alto LXi,11,80000,Petrol,Individual,Manual,First Owner,19.7,796,46.3,5,190000
Maruti,Alto LX,18,164000,Petrol,Individual,Manual,Third Owner,19.7,796,46.3,5,100000
Mahindra,Others,10,70000,Diesel,Individual,Manual,Second Owner,13.6,2523,63.0,7,400000
Honda,Others,5,74000,Petrol,Dealer,Automatic,First Owner,13.7,1997,153.86,5,1350000
Mahindra,Thar CRDe AC,3,12000,Diesel,Dealer,Manual,First Owner,16.55,2498,105.0,6,900000
Toyota,Camry 2.5 Hybrid,5,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494,157.7,5,2000000
Honda,Jazz VX,5,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199,88.7,5,550000
Toyota,Innova 2.5 VX (Diesel) 7 Seater,8,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494,100.6,7,750000
Honda,Amaze V CVT Petrol BSIV,2,7032,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199,88.76,5,779000
Tata,Hexa XE,4,26500,Diesel,Dealer,Manual,First Owner,17.6,2179,147.94,7,969999
Hyundai,Grand i10 1.2 Kappa Magna AT,5,45629,Petrol,Trustmark Dealer,Automatic,First Owner,18.9,1197,81.86,5,475000
Hyundai,Others,2,3500,Petrol,Dealer,Automatic,First Owner,18.15,998,118.35,5,1125000
Honda,Others,4,52000,Petrol,Dealer,Automatic,First Owner,12.0,2354,187.4,5,1650000
Mahindra,Bolero Power Plus SLE,2,35000,Diesel,Individual,Manual,First Owner,16.5,1493,70.0,7,740000
Mahindra,Others,3,15000,Petrol,Individual,Manual,First Owner,18.15,1198,82.0,6,400000
Maruti,Wagon R LXI Optional,3,14000,Petrol,Individual,Manual,First Owner,20.51,998,67.04,5,430000
Mahindra,Others,2,20000,Petrol,Individual,Manual,First Owner,17.0,1197,110.0,5,1132000
Maruti,Wagon R LXI BS IV,4,68850,Petrol,Dealer,Manual,First Owner,18.9,998,67.1,5,352000
Tata,Others,5,45775,Petrol,Dealer,Manual,First Owner,23.84,1199,84.0,5,252999
Chevrolet,Spark 1.0 LT,9,70000,Petrol,Individual,Manual,Second Owner,16.2,995,62.1,5,80000
Maruti,Wagon R LXI,6,68203,Petrol,Dealer,Manual,First Owner,21.79,998,67.05,5,313000
Hyundai,Others,7,30000,Petrol,Individual,Manual,Second Owner,18.9,1197,81.86,5,380000
Renault,KWID RXL,3,25000,Petrol,Individual,Manual,First Owner,25.17,799,53.3,5,350000
Renault,Duster 85PS Diesel RxE,5,90000,Diesel,Individual,Manual,Second Owner,19.87,1461,83.8,5,600000
Tata,Others,10,97343,Diesel,Dealer,Manual,First Owner,18.8,1248,90.0,5,88000
Maruti,Others,13,70000,Petrol,Individual,Manual,Fourth Owner,19.7,796,35.0,8,160000
Hyundai,i10 Sportz,7,31000,Petrol,Individual,Manual,First Owner,20.36,1197,78.9,5,290000
Mahindra,Others,7,70000,Diesel,Individual,Manual,First Owner,15.4,2179,120.0,7,650000
Maruti,Eeco CNG 5 Seater AC BSIV,6,20000,CNG,Individual,Manual,First Owner,21.94,1196,61.7,5,380000
Hyundai,EON D Lite Plus,7,62000,Petrol,Individual,Manual,First Owner,21.1,814,55.2,5,180000
Maruti,800 AC,13,29000,Petrol,Individual,Manual,First Owner,16.1,796,37.0,4,75000
Tata,Safari DICOR 2.2 LX 4x2,9,82507,Diesel,Dealer,Manual,First Owner,13.93,2179,138.03,7,132000
Chevrolet,Beat LS,11,60000,Petrol,Individual,Manual,Second Owner,18.6,1199,79.4,5,110000
Maruti,Alto K10 VXI,3,10000,Petrol,Individual,Manual,First Owner,23.95,998,67.05,5,390000
Hyundai,i20 Asta 1.2,6,70000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,5,550000
Maruti,800 AC BSIII,13,59400,Petrol,Individual,Manual,Fourth Owner,16.1,796,37.0,4,70000
Hyundai,EON Era Plus,8,20000,Petrol,Individual,Manual,First Owner,21.1,814,55.2,5,275000
Maruti,Others,12,125876,Petrol,Individual,Manual,Second Owner,15.0,1586,104.68,5,250000
Jeep,Others,2,5000,Petrol,Individual,Automatic,First Owner,16.0,1368,160.77,5,2100000
Tata,Others,10,90000,Diesel,Individual,Manual,Second Owner,13.55,2179,118.35,7,250000
Isuzu,Others,4,56800,Diesel,Individual,Manual,First Owner,12.4,2499,134.0,5,1250000
Audi,Others,7,60000,Diesel,Individual,Automatic,First Owner,16.55,1968,147.51,5,1500000
Toyota,Others,10,60000,Diesel,Individual,Manual,First Owner,12.8,2494,102.0,7,800000
Maruti,Others,7,65204,Petrol,Trustmark Dealer,Automatic,First Owner,23.1,998,67.04,5,325000
Hyundai,Others,2,2286,Petrol,Trustmark Dealer,Automatic,First Owner,18.15,998,118.35,5,1150000
Maruti,Swift AMT ZXI,3,15732,Petrol,Dealer,Automatic,First Owner,22.0,1197,81.8,5,655000
Mahindra,Others,2,13000,Diesel,Dealer,Manual,First Owner,18.06,2523,63.0,7,890000
Maruti,Others,3,33000,Petrol,Dealer,Manual,First Owner,20.89,1197,81.8,5,525000
Hyundai,i10 Magna 1.1L,7,100000,Petrol,Individual,Manual,First Owner,19.81,1086,68.05,5,300000
BMW,Others,4,39000,Diesel,Dealer,Automatic,First Owner,19.59,1995,187.74,5,2950000
Honda,City i VTEC VX,3,28900,Petrol,Dealer,Manual,First Owner,17.8,1497,117.3,5,925000
Honda,City 1.5 S MT,4,49523,Petrol,Dealer,Manual,First Owner,17.0,1497,118.0,5,675000
Maruti,Vitara Brezza VDi,3,48000,Diesel,Dealer,Manual,First Owner,24.3,1248,88.5,5,745000
Maruti,Vitara Brezza ZDi,3,17000,Diesel,Dealer,Manual,First Owner,24.3,1248,88.5,5,835000
Volkswagen,Polo 1.5 TDI Comfortline,2,36800,Diesel,Dealer,Manual,First Owner,20.14,1498,88.0,5,695000
Maruti,Vitara Brezza LDi Option,3,36521,Diesel,Dealer,Manual,First Owner,24.3,1248,88.5,5,725000
Maruti,Others,4,90000,Petrol,Individual,Manual,First Owner,22.0,1197,81.8,5,620000
Nissan,Sunny Diesel XL,7,71000,Diesel,Dealer,Manual,First Owner,21.64,1461,84.8,5,335000
Mahindra,XUV500 W6 2WD,10,108000,Diesel,Dealer,Manual,First Owner,16.0,2179,140.0,7,475000
Renault,Duster 85PS Diesel RxL,6,75000,Diesel,Dealer,Manual,First Owner,19.87,1461,83.8,5,484999
Maruti,Others,6,33000,Petrol,Individual,Manual,First Owner,20.73,1373,91.1,5,610000
Hyundai,Creta 1.6 CRDi SX Option,6,50000,Diesel,Individual,Manual,First Owner,19.67,1582,126.2,5,1000000
Renault,Others,2,35000,Petrol,Individual,Manual,First Owner,23.01,999,67.0,5,300000
Hyundai,Others,3,15000,Petrol,Individual,Manual,First Owner,15.8,1591,121.3,5,1405000
Maruti,Others,3,22000,Petrol,Individual,Manual,Second Owner,21.56,1462,103.25,5,650000
Hyundai,Creta 1.6 CRDi SX,6,108000,Diesel,Individual,Manual,First Owner,19.67,1582,126.2,5,850000
Hyundai,i10 Magna,9,40000,Petrol,Individual,Manual,First Owner,20.36,1197,78.9,5,267000
Hyundai,EON Magna Plus,8,47000,Petrol,Individual,Manual,Second Owner,21.1,814,55.2,5,215000
Tata,Hexa XT,4,45000,Diesel,Individual,Manual,First Owner,17.6,2179,153.86,7,1282000
Maruti,Alto 800 LX,4,15000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,5,282000
Toyota,Others,9,90000,Diesel,Individual,Manual,First Owner,12.8,2494,102.0,8,610000
Mahindra,Thar CRDe,3,35000,Diesel,Individual,Manual,First Owner,16.55,2498,105.0,6,900000
Mahindra,Scorpio 1.99 S4,6,70000,Diesel,Individual,Manual,First Owner,15.4,1997,120.0,7,800000
Hyundai,i20 Asta 1.4 CRDi,8,110000,Diesel,Individual,Manual,Second Owner,21.27,1396,88.76,5,380000
Mahindra,Scorpio LX,9,120000,Diesel,Individual,Manual,Second Owner,12.05,2179,120.0,9,450000
Maruti,Others,10,120000,Diesel,Individual,Manual,First Owner,21.5,1248,88.8,5,242000
Renault,KWID RXT,4,35000,Petrol,Individual,Manual,Second Owner,25.17,799,53.3,5,350000
Tata,Tigor 1.2 Revotron XT,3,22000,Petrol,Individual,Manual,First Owner,20.3,1199,84.0,5,400000
Maruti,Wagon R VXI Optional,4,70000,Petrol,Individual,Manual,First Owner,20.51,998,67.04,5,400000
Chevrolet,Others,8,56000,Diesel,Dealer,Manual,First Owner,22.1,1248,74.0,5,246000
Tata,Indigo CS LS (TDI) BS-III,7,65000,Diesel,Dealer,Manual,First Owner,19.09,1405,69.01,5,221000
Ford,Others,8,62000,Diesel,Dealer,Manual,First Owner,13.1,2499,141.0,7,700000
Hyundai,Others,4,49000,Diesel,Dealer,Manual,First Owner,25.4,1186,73.97,5,550000
Maruti,Others,6,50000,Diesel,Dealer,Manual,Second Owner,28.09,1248,88.5,5,550000
Maruti,Swift VDI,8,65000,Diesel,Dealer,Manual,First Owner,28.4,1248,74.0,5,375000
Hyundai,Others,6,55000,Diesel,Dealer,Manual,First Owner,24.4,1120,71.0,5,391000
Mercedes-Benz,Others,6,35000,Diesel,Dealer,Automatic,Second Owner,19.7,2143,134.1,5,2051000
Tata,Others,7,78000,Diesel,Dealer,Manual,Second Owner,15.05,2179,147.9,7,525000
Hyundai,Verna CRDi SX,14,58000,Diesel,Dealer,Manual,Second Owner,16.8,1493,110.0,5,212000
Chevrolet,Beat Diesel LT,10,56000,Diesel,Dealer,Manual,Second Owner,25.44,936,57.6,5,221000
Fiat,Others,11,61000,Diesel,Dealer,Manual,Second Owner,20.4,1248,91.7,5,265000
Renault,Others,8,61000,Diesel,Dealer,Manual,Second Owner,21.64,1461,84.8,5,399000
Hyundai,Others,13,61000,Diesel,Dealer,Manual,Second Owner,17.1,1493,110.0,5,175000
Skoda,Others,10,64481,Diesel,Dealer,Manual,Second Owner,20.5,1598,103.5,5,411000
Volkswagen,Vento Diesel Comfortline,10,65000,Diesel,Dealer,Manual,Second Owner,20.54,1598,103.6,5,365000
BMW,Others,12,80000,Diesel,Dealer,Automatic,Second Owner,22.48,1995,187.74,5,975000
Nissan,Others,6,61000,Diesel,Dealer,Manual,Second Owner,22.71,1461,84.8,5,499000
Chevrolet,Others,12,30000,Petrol,Individual,Manual,First Owner,18.0,995,62.0,5,145000
Tata,Others,10,200000,Diesel,Individual,Manual,Second Owner,17.0,1405,71.0,5,200000
Audi,Others,7,230000,Diesel,Individual,Automatic,First Owner,15.73,1968,174.33,5,1200000
Hyundai,Others,5,100000,Petrol,Individual,Manual,First Owner,20.3,998,68.05,5,280000
Mahindra,Others,10,95000,Diesel,Individual,Automatic,Second Owner,11.79,2179,120.0,8,450000
Honda,City 2017-2020 EXi,15,140000,Petrol,Individual,Manual,Third Owner,17.7,1497,78.0,5,150000
Honda,Others,4,70000,Petrol,Individual,Manual,First Owner,17.3,1497,117.3,7,600000
Renault,KWID RXT Optional,5,60000,Petrol,Individual,Manual,First Owner,25.17,799,53.3,5,275000
